他	S	S
们	S	S
进	S	S
场	S	S
的	S	S
要	S	S
求	S	S
，	S	S
但	S	S
是	S	S
他	S	S
们	S	S
可	S	S
以	S	S
优	S	S
先	S	S
得	S	S
到	S	S
体	S	S
育	S	S
场	S	S
出	S	S
售	S	S
的	S	S
球	S	S
票	S	S
里	S	S
的	S	S
剩	S	S
余	S	S
球	S	S
票	S	S
，	S	S
不	S	S
过	S	S
我	S	S
估	S	S
计	S	S
剩	S	S
票	S	S
为	S	S
数	S	S
不	S	S
多	S	S
。	S	S

”	S	S
南	S	S
威	S	S
尔	S	S
士	S	S
首	S	S
席	S	S
警	S	S
官	S	S
鲍	S	S
勃	S	S
.	S	S
埃	S	S
文	S	S
斯	S	S
说	S	S
：	S	S
“	S	S
我	S	S
们	S	S
将	S	S
会	S	S
充	S	S
分	S	S
支	S	S
持	S	S
千	S	S
年	S	S
体	S	S
育	S	S
场	S	S
的	S	S
比	S	S
赛	S	S
活	S	S
动	S	S
，	S	S
贯	S	S
彻	S	S
这	S	S
一	S	S
区	S	S
域	S	S
无	S	S
票	S	S
的	S	S
概	S	S
念	S	S
，	S	S
球	S	S
票	S	S
没	S	S
有	S	S
复	S	S
制	S	S
品	S	S
和	S	S
替	S	S
代	S	S
品	S	S
。	S	S

”	S	S
无	S	S
论	S	S
如	S	S
何	S	S
，	S	S
红	S	S
军	S	S
的	S	S
球	S	S
迷	S	S
区	S	S
将	S	S
会	S	S
出	S	S
现	S	S
一	S	S
片	S	S
空	S	S
白	S	S
区	S	S
域	S	S
是	S	S
无	S	S
法	S	S
避	S	S
免	S	S
的	S	S
了	S	S
。	S	S

作	S	S
为	S	S
本	S	S
赛	S	S
季	S	S
英	S	S
格	S	S
兰	S	S
足	S	S
坛	S	S
的	S	S
压	S	S
轴	S	S
大	S	S
戏	S	S
，	S	S
足	S	S
总	S	S
杯	S	S
决	S	S
赛	S	S
将	S	S
于	S	S
本	B	B
周	I	I
五	E	E
（	S	S
5	B	B
月	I	I
1	I	I
3	I	I
日	E	E
）	S	S
在	S	S
威	S	S
尔	S	S
士	S	S
首	S	S
府	S	S
市	S	S
中	S	S
心	S	S
的	S	S
加	S	S
迪	S	S
夫	S	S
千	S	S
年	S	S
体	S	S
育	S	S
场	S	S
举	S	S
行	S	S
，	S	S
红	S	S
军	S	S
利	S	S
物	S	S
浦	S	S
和	S	S
铁	S	S
锤	S	S
帮	S	S
西	S	S
汉	S	S
姆	S	S
联	S	S
队	S	S
双	S	S
双	S	S
杀	S	S
入	S	S
了	S	S
决	S	S
赛	S	S
。	S	S

尽	S	S
管	S	S
近	S	S
几	B	B
年	E	E
来	S	S
足	S	S
总	S	S
杯	S	S
已	S	S
经	S	S
有	S	S
点	S	S
衰	S	S
落	S	S
，	S	S
但	S	S
是	S	S
作	S	S
为	S	S
一	S	S
项	S	S
百	B	B
年	E	E
纪	S	S
念	S	S
意	S	S
义	S	S
的	S	S
大	S	S
赛	S	S
，	S	S
还	S	S
是	S	S
被	S	S
广	S	S
泛	S	S
重	S	S
视	S	S
的	S	S
，	S	S
近	S	S
几	B	B
年	E	E
来	S	S
英	S	S
格	S	S
兰	S	S
足	S	S
坛	S	S
的	S	S
各	S	S
个	S	S
豪	S	S
强	S	S
都	S	S
没	S	S
有	S	S
放	S	S
松	S	S
对	S	S
足	S	S
总	S	S
杯	S	S
的	S	S
争	S	S
夺	S	S
。	S	S

本	S	S
赛	S	S
季	S	S
的	S	S
利	S	S
物	S	S
浦	S	S
以	S	S
不	S	S
断	S	S
的	S	S
连	S	S
胜	S	S
记	S	S
录	S	S
引	S	S
人	S	S
注	S	S
目	S	S
，	S	S
而	S	S
西	S	S
汉	S	S
姆	S	S
联	S	S
队	S	S
作	S	S
为	S	S
本	S	S
赛	S	S
季	S	S
的	S	S
升	S	S
班	S	S
马	S	S
一	S	S
路	S	S
杀	S	S
入	S	S
决	S	S
赛	S	S
也	S	S
让	S	S
人	S	S
敬	S	S
佩	S	S
，	S	S
特	S	S
别	S	S
是	S	S
库	S	S
克	S	S
尔	S	S
进	S	S
入	S	S
了	S	S
埃	S	S
里	S	S
克	S	S
森	S	S
的	S	S
世	S	S
界	S	S
杯	S	S
替	S	S
补	S	S
名	S	S
单	S	S
，	S	S
针	S	S
中	S	S
还	S	S
有	S	S
老	S	S
国	S	S
脚	S	S
谢	S	S
林	S	S
汉	S	S
姆	S	S
。	S	S

所	S	S
以	S	S
这	S	S
场	S	S
比	S	S
赛	S	S
并	S	S
不	S	S
见	S	S
得	S	S
会	S	S
是	S	S
人	S	S
们	S	S
所	S	S
想	S	S
象	S	S
的	S	S
那	S	S
样	S	S
出	S	S
现	S	S
一	S	S
边	S	S
倒	S	S
的	S	S
情	S	S
况	S	S
，	S	S
利	S	S
物	S	S
浦	S	S
的	S	S
英	S	S
格	S	S
兰	S	S
国	S	S
脚	S	S
们	S	S
如	S	S
果	S	S
不	S	S
提	S	S
起	S	S
1	S	S
2	S	S
分	S	S
的	S	S
精	S	S
神	S	S
很	S	S
可	S	S
能	S	S
会	S	S
栽	S	S
倒	S	S
在	S	S
千	S	S
年	S	S
体	S	S
育	S	S
场	S	S
，	S	S
体	S	S
会	S	S
这	S	S
个	S	S
四	S	S
大	S	S
皆	S	S
空	S	S
的	S	S
赛	S	S
季	S	S
。	S	S

在	S	S
英	S	S
国	S	S
，	S	S
比	S	S
赛	S	S
之	S	S
前	S	S
就	S	S
丢	S	S
失	S	S
球	S	S
票	S	S
绝	S	S
对	S	S
是	S	S
一	S	S
个	S	S
不	S	S
好	S	S
的	S	S
预	S	S
兆	S	S
，	S	S
况	S	S
且	S	S
这	S	S
一	S	S
丢	S	S
就	S	S
是	S	S
1	S	S
，	S	S
6	S	S
0	S	S
0	S	S
张	S	S
。	S	S

作	S	S
为	S	S
这	S	S
部	S	S
分	S	S
球	S	S
票	S	S
的	S	S
运	S	S
输	S	S
商	S	S
，	S	S
皇	S	S
家	S	S
邮	S	S
政	S	S
被	S	S
利	S	S
物	S	S
浦	S	S
上	S	S
下	S	S
骂	S	S
了	S	S
个	S	S
狗	S	S
血	S	S
淋	S	S
头	S	S
，	S	S
而	S	S
且	S	S
最	S	S
着	S	S
急	S	S
得	S	S
是	S	S
他	S	S
们	S	S
连	S	S
一	S	S
点	S	S
线	S	S
索	S	S
都	S	S
没	S	S
有	S	S
，	S	S
也	S	S
不	S	S
知	S	S
道	S	S
这	S	S
个	S	S
蟊	S	S
贼	S	S
盗	S	S
取	S	S
球	S	S
票	S	S
的	S	S
用	S	S
意	S	S
何	S	S
在	S	S
。	S	S

最	S	S
可	S	S
怜	S	S
的	S	S
自	S	S
然	S	S
是	S	S
那	S	S
1	S	S
，	S	S
6	S	S
0	S	S
0	S	S
名	S	S
利	S	S
物	S	S
浦	S	S
的	S	S
球	S	S
迷	S	S
了	S	S
。	S	S

不	S	S
少	S	S
球	S	S
迷	S	S
订	S	S
好	S	S
球	S	S
票	S	S
以	S	S
后	S	S
就	S	S
顺	S	S
道	S	S
订	S	S
好	S	S
了	S	S
往	S	S
返	S	S
火	S	S
车	S	S
票	S	S
以	S	S
及	S	S
加	S	S
迪	S	S
夫	S	S
的	S	S
当	S	S
地	S	S
旅	S	S
馆	S	S
，	S	S
从	S	S
利	S	S
物	S	S
浦	S	S
到	S	S
加	S	S
迪	S	S
夫	S	S
直	S	S
线	S	S
距	S	S
离	S	S
不	S	S
算	S	S
太	S	S
远	S	S
，	S	S
但	S	S
是	S	S
加	S	S
上	S	S
中	S	S
途	S	S
转	S	S
车	S	S
和	S	S
大	S	S
批	S	S
球	S	S
迷	S	S
涌	S	S
入	S	S
的	S	S
因	S	S
素	S	S
，	S	S
这	S	S
一	S	S
趟	S	S
估	S	S
计	S	S
要	S	S
花	S	S
5	B	B
个	I	I
小	I	I
时	E	E
，	S	S
往	S	S
返	S	S
就	S	S
是	S	S
1	B	B
0	I	I
个	I	I
小	I	I
时	E	E
，	S	S
所	S	S
以	S	S
很	S	S
多	S	S
球	S	S
迷	S	S
选	S	S
择	S	S
看	S	S
完	S	S
球	S	S
就	S	S
在	S	S
当	S	S
地	S	S
游	S	S
览	S	S
一	S	S
下	S	S
，	S	S
然	S	S
后	S	S
再	S	S
回	S	S
利	S	S
物	S	S
浦	S	S
。	S	S

其	S	S
中	S	S
一	S	S
个	S	S
球	S	S
迷	S	S
来	S	S
自	S	S
英	S	S
属	S	S
直	S	S
布	S	S
罗	S	S
陀	S	S
，	S	S
他	S	S
刚	S	S
飞	S	S
到	S	S
利	S	S
物	S	S
浦	S	S
就	S	S
听	S	S
说	S	S
自	S	S
己	S	S
的	S	S
球	S	S
票	S	S
被	S	S
盗	S	S
了	S	S
，	S	S
现	S	S
在	S	S
他	S	S
的	S	S
往	S	S
返	S	S
机	S	S
票	S	S
，	S	S
火	S	S
车	S	S
票	S	S
，	S	S
旅	S	S
馆	S	S
费	S	S
用	S	S
都	S	S
要	S	S
求	S	S
皇	S	S
家	S	S
邮	S	S
政	S	S
赔	S	S
偿	S	S
。	S	S

（	S	S
王	S	S
恺	S	S
，	S	S
英	S	S
国	S	S
报	S	S
道	S	S
）	S	S
迈	S	S
向	S	S
充	S	S
满	S	S
希	S	S
望	S	S
的	S	S
新	S	S
世	S	S
纪	S	S
—	S	S
—	S	S
一	B	B
九	I	I
九	I	I
八	I	I
年	E	E
新	S	S
年	S	S
讲	S	S
话	S	S
（	S	S
附	S	S
图	S	S
片	S	S
1	S	S
张	S	S
）	S	S
中	S	S
共	S	S
中	S	S
央	S	S
总	S	S
书	S	S
记	S	S
、	S	S
国	S	S
家	S	S
主	S	S
席	S	S
江	S	S
泽	S	S
民	S	S
（	S	S
一	B	B
九	I	I
九	I	I
七	I	I
年	I	I
十	I	I
二	I	I
月	I	I
三	I	I
十	I	I
一	I	I
日	E	E
）	S	S
1	B	B
2	I	I
月	I	I
3	I	I
1	I	I
日	E	E
，	S	S
中	S	S
共	S	S
中	S	S
央	S	S
总	S	S
书	S	S
记	S	S
、	S	S
国	S	S
家	S	S
主	S	S
席	S	S
江	S	S
泽	S	S
民	S	S
发	S	S
表	S	S
1	B	B
9	I	I
9	I	I
8	I	I
年	E	E
新	S	S
年	S	S
讲	S	S
话	S	S
《	S	S
迈	S	S
向	S	S
充	S	S
满	S	S
希	S	S
望	S	S
的	S	S
新	S	S
世	S	S
纪	S	S
》	S	S
。	S	S

（	S	S
新	S	S
华	S	S
社	S	S
记	S	S
者	S	S
兰	S	S
红	S	S
光	S	S
摄	S	S
）	S	S
同	S	S
胞	S	S
们	S	S
、	S	S
朋	S	S
友	S	S
们	S	S
、	S	S
女	S	S
士	S	S
们	S	S
、	S	S
先	S	S
生	S	S
们	S	S
：	S	S
在	S	S
1	B	B
9	I	I
9	I	I
8	I	I
年	E	E
来	S	S
临	S	S
之	S	S
际	S	S
，	S	S
我	S	S
十	S	S
分	S	S
高	S	S
兴	S	S
地	S	S
通	S	S
过	S	S
中	S	S
央	S	S
人	S	S
民	S	S
广	S	S
播	S	S
电	S	S
台	S	S
、	S	S
中	S	S
国	S	S
国	S	S
际	S	S
广	S	S
播	S	S
电	S	S
台	S	S
和	S	S
中	S	S
央	S	S
电	S	S
视	S	S
台	S	S
，	S	S
向	S	S
全	S	S
国	S	S
各	S	S
族	S	S
人	S	S
民	S	S
，	S	S
向	S	S
香	S	S
港	S	S
特	S	S
别	S	S
行	S	S
政	S	S
区	S	S
同	S	S
胞	S	S
、	S	S
澳	S	S
门	S	S
和	S	S
台	S	S
湾	S	S
同	S	S
胞	S	S
、	S	S
海	S	S
外	S	S
侨	S	S
胞	S	S
，	S	S
向	S	S
世	S	S
界	S	S
各	S	S
国	S	S
的	S	S
朋	S	S
友	S	S
们	S	S
，	S	S
致	S	S
以	S	S
诚	S	S
挚	S	S
的	S	S
问	S	S
候	S	S
和	S	S
良	S	S
好	S	S
的	S	S
祝	S	S
愿	S	S
！	S	S
1	B	B
9	I	I
9	I	I
7	I	I
年	E	E
，	S	S
是	S	S
中	S	S
国	S	S
发	S	S
展	S	S
历	S	S
史	S	S
上	S	S
非	S	S
常	S	S
重	S	S
要	S	S
的	S	S
很	S	S
不	S	S
平	S	S
凡	S	S
的	S	S
一	B	B
年	E	E
。	S	S

中	S	S
国	S	S
人	S	S
民	S	S
决	S	S
心	S	S
继	S	S
承	S	S
邓	S	S
小	S	S
平	S	S
同	S	S
志	S	S
的	S	S
遗	S	S
志	S	S
，	S	S
继	S	S
续	S	S
把	S	S
建	S	S
设	S	S
有	S	S
中	S	S
国	S	S
特	S	S
色	S	S
社	S	S
会	S	S
主	S	S
义	S	S
事	S	S
业	S	S
推	S	S
向	S	S
前	S	S
进	S	S
。	S	S

中	S	S
国	S	S
政	S	S
府	S	S
顺	S	S
利	S	S
恢	S	S
复	S	S
对	S	S
香	S	S
港	S	S
行	S	S
使	S	S
主	S	S
权	S	S
，	S	S
并	S	S
按	S	S
照	S	S
“	S	S
一	S	S
国	S	S
两	S	S
制	S	S
”	S	S
、	S	S
“	S	S
港	S	S
人	S	S
治	S	S
港	S	S
”	S	S
、	S	S
高	S	S
度	S	S
自	S	S
治	S	S
的	S	S
方	S	S
针	S	S
保	S	S
持	S	S
香	S	S
港	S	S
的	S	S
繁	S	S
荣	S	S
稳	S	S
定	S	S
。	S	S

中	S	S
国	S	S
共	S	S
产	S	S
党	S	S
成	S	S
功	S	S
地	S	S
召	S	S
开	S	S
了	S	S
第	S	S
十	S	S
五	S	S
次	S	S
全	S	S
国	S	S
代	S	S
表	S	S
大	S	S
会	S	S
，	S	S
高	S	S
举	S	S
邓	S	S
小	S	S
平	S	S
理	S	S
论	S	S
伟	S	S
大	S	S
旗	S	S
帜	S	S
，	S	S
总	S	S
结	S	S
百	B	B
年	E	E
历	S	S
史	S	S
，	S	S
展	S	S
望	S	S
新	S	S
的	S	S
世	S	S
纪	S	S
，	S	S
制	S	S
定	S	S
了	S	S
中	S	S
国	S	S
跨	S	S
世	S	S
纪	S	S
发	S	S
展	S	S
的	S	S
行	S	S
动	S	S
纲	S	S
领	S	S
。	S	S

在	S	S
这	B	B
一	I	I
年	E	E
中	S	S
，	S	S
中	S	S
国	S	S
的	S	S
改	S	S
革	S	S
开	S	S
放	S	S
和	S	S
现	S	S
代	S	S
化	S	S
建	S	S
设	S	S
继	S	S
续	S	S
向	S	S
前	S	S
迈	S	S
进	S	S
。	S	S

国	S	S
民	S	S
经	S	S
济	S	S
保	S	S
持	S	S
了	S	S
“	S	S
高	S	S
增	S	S
长	S	S
、	S	S
低	S	S
通	S	S
胀	S	S
”	S	S
的	S	S
良	S	S
好	S	S
发	S	S
展	S	S
态	S	S
势	S	S
。	S	S

农	S	S
业	S	S
生	S	S
产	S	S
再	S	S
次	S	S
获	S	S
得	S	S
好	S	S
的	S	S
收	S	S
成	S	S
，	S	S
企	S	S
业	S	S
改	S	S
革	S	S
继	S	S
续	S	S
深	S	S
化	S	S
，	S	S
人	S	S
民	S	S
生	S	S
活	S	S
进	S	S
一	S	S
步	S	S
改	S	S
善	S	S
。	S	S

对	S	S
外	S	S
经	S	S
济	S	S
技	S	S
术	S	S
合	S	S
作	S	S
与	S	S
交	S	S
流	S	S
不	S	S
断	S	S
扩	S	S
大	S	S
。	S	S

民	S	S
主	S	S
法	S	S
制	S	S
建	S	S
设	S	S
、	S	S
精	S	S
神	S	S
文	S	S
明	S	S
建	S	S
设	S	S
和	S	S
其	S	S
他	S	S
各	S	S
项	S	S
事	S	S
业	S	S
都	S	S
有	S	S
新	S	S
的	S	S
进	S	S
展	S	S
。	S	S

我	S	S
们	S	S
十	S	S
分	S	S
关	S	S
注	S	S
最	S	S
近	S	S
一	S	S
个	S	S
时	S	S
期	S	S
一	S	S
些	S	S
国	S	S
家	S	S
和	S	S
地	S	S
区	S	S
发	S	S
生	S	S
的	S	S
金	S	S
融	S	S
风	S	S
波	S	S
，	S	S
我	S	S
们	S	S
相	S	S
信	S	S
通	S	S
过	S	S
这	S	S
些	S	S
国	S	S
家	S	S
和	S	S
地	S	S
区	S	S
的	S	S
努	S	S
力	S	S
以	S	S
及	S	S
有	S	S
关	S	S
的	S	S
国	S	S
际	S	S
合	S	S
作	S	S
，	S	S
情	S	S
况	S	S
会	S	S
逐	S	S
步	S	S
得	S	S
到	S	S
缓	S	S
解	S	S
。	S	S

总	S	S
的	S	S
来	S	S
说	S	S
，	S	S
中	S	S
国	S	S
改	S	S
革	S	S
和	S	S
发	S	S
展	S	S
的	S	S
全	S	S
局	S	S
继	S	S
续	S	S
保	S	S
持	S	S
了	S	S
稳	S	S
定	S	S
。	S	S

在	S	S
这	B	B
一	I	I
年	E	E
中	S	S
，	S	S
中	S	S
国	S	S
的	S	S
外	S	S
交	S	S
工	S	S
作	S	S
取	S	S
得	S	S
了	S	S
重	S	S
要	S	S
成	S	S
果	S	S
。	S	S

通	S	S
过	S	S
高	S	S
层	S	S
互	S	S
访	S	S
，	S	S
中	S	S
国	S	S
与	S	S
美	S	S
国	S	S
、	S	S
俄	S	S
罗	S	S
斯	S	S
、	S	S
法	S	S
国	S	S
、	S	S
日	S	S
本	S	S
等	S	S
大	S	S
国	S	S
确	S	S
定	S	S
了	S	S
双	S	S
方	S	S
关	S	S
系	S	S
未	S	S
来	S	S
发	S	S
展	S	S
的	S	S
目	S	S
标	S	S
和	S	S
指	S	S
导	S	S
方	S	S
针	S	S
。	S	S

中	S	S
国	S	S
与	S	S
周	S	S
边	S	S
国	S	S
家	S	S
和	S	S
广	S	S
大	S	S
发	S	S
展	S	S
中	S	S
国	S	S
家	S	S
的	S	S
友	S	S
好	S	S
合	S	S
作	S	S
进	S	S
一	S	S
步	S	S
加	S	S
强	S	S
。	S	S

中	S	S
国	S	S
积	S	S
极	S	S
参	S	S
与	S	S
亚	S	S
太	S	S
经	S	S
合	S	S
组	S	S
织	S	S
的	S	S
活	S	S
动	S	S
，	S	S
参	S	S
加	S	S
了	S	S
东	S	S
盟	S	S
—	S	S
中	S	S
日	S	S
韩	S	S
和	S	S
中	S	S
国	S	S
—	S	S
东	S	S
盟	S	S
首	S	S
脑	S	S
非	S	S
正	S	S
式	S	S
会	S	S
晤	S	S
。	S	S

这	S	S
些	S	S
外	S	S
交	S	S
活	S	S
动	S	S
，	S	S
符	S	S
合	S	S
和	S	S
平	S	S
与	S	S
发	S	S
展	S	S
的	S	S
时	S	S
代	S	S
主	S	S
题	S	S
，	S	S
顺	S	S
应	S	S
世	S	S
界	S	S
走	S	S
向	S	S
多	S	S
极	S	S
化	S	S
的	S	S
趋	S	S
势	S	S
，	S	S
对	S	S
于	S	S
促	S	S
进	S	S
国	S	S
际	S	S
社	S	S
会	S	S
的	S	S
友	S	S
好	S	S
合	S	S
作	S	S
和	S	S
共	S	S
同	S	S
发	S	S
展	S	S
作	S	S
出	S	S
了	S	S
积	S	S
极	S	S
的	S	S
贡	S	S
献	S	S
。	S	S

1	B	B
9	I	I
9	I	I
8	I	I
年	E	E
，	S	S
中	S	S
国	S	S
人	S	S
民	S	S
将	S	S
满	S	S
怀	S	S
信	S	S
心	S	S
地	S	S
开	S	S
创	S	S
新	S	S
的	S	S
业	S	S
绩	S	S
。	S	S

尽	S	S
管	S	S
我	S	S
们	S	S
在	S	S
经	S	S
济	S	S
社	S	S
会	S	S
发	S	S
展	S	S
中	S	S
还	S	S
面	S	S
临	S	S
不	S	S
少	S	S
困	S	S
难	S	S
，	S	S
但	S	S
我	S	S
们	S	S
有	S	S
邓	S	S
小	S	S
平	S	S
理	S	S
论	S	S
的	S	S
指	S	S
引	S	S
，	S	S
有	S	S
改	B	B
革	I	I
开	I	I
放	E	E
近	S	S
2	B	B
0	I	I
年	E	E
来	S	S
取	S	S
得	S	S
的	S	S
伟	S	S
大	S	S
成	S	S
就	S	S
和	S	S
积	S	S
累	S	S
的	S	S
丰	S	S
富	S	S
经	S	S
验	S	S
，	S	S
还	S	S
有	S	S
其	S	S
他	S	S
的	S	S
各	S	S
种	S	S
有	S	S
利	S	S
条	S	S
件	S	S
，	S	S
我	S	S
们	S	S
一	S	S
定	S	S
能	S	S
够	S	S
克	S	S
服	S	S
这	S	S
些	S	S
困	S	S
难	S	S
，	S	S
继	S	S
续	S	S
稳	S	S
步	S	S
前	S	S
进	S	S
。	S	S

只	S	S
要	S	S
我	S	S
们	S	S
进	S	S
一	S	S
步	S	S
解	S	S
放	S	S
思	S	S
想	S	S
，	S	S
实	S	S
事	S	S
求	S	S
是	S	S
，	S	S
抓	S	S
住	S	S
机	S	S
遇	S	S
，	S	S
开	S	S
拓	S	S
进	S	S
取	S	S
，	S	S
建	S	S
设	S	S
有	S	S
中	S	S
国	S	S
特	S	S
色	S	S
社	S	S
会	S	S
主	S	S
义	S	S
的	S	S
道	S	S
路	S	S
就	S	S
会	S	S
越	S	S
走	S	S
越	S	S
宽	S	S
广	S	S
。	S	S

实	S	S
现	S	S
祖	S	S
国	S	S
的	S	S
完	S	S
全	S	S
统	S	S
一	S	S
，	S	S
是	S	S
海	S	S
内	S	S
外	S	S
全	S	S
体	S	S
中	S	S
国	S	S
人	S	S
的	S	S
共	S	S
同	S	S
心	S	S
愿	S	S
。	S	S

通	S	S
过	S	S
中	S	S
葡	S	S
双	S	S
方	S	S
的	S	S
合	S	S
作	S	S
和	S	S
努	S	S
力	S	S
，	S	S
按	S	S
照	S	S
“	S	S
一	S	S
国	S	S
两	S	S
制	S	S
”	S	S
方	S	S
针	S	S
和	S	S
澳	S	S
门	S	S
《	S	S
基	S	S
本	S	S
法	S	S
》	S	S
，	S	S
1	B	B
9	I	I
9	I	I
9	I	I
年	I	I
1	I	I
2	I	I
月	E	E
澳	S	S
门	S	S
的	S	S
回	S	S
归	S	S
一	S	S
定	S	S
能	S	S
够	S	S
顺	S	S
利	S	S
实	S	S
现	S	S
。	S	S

台	S	S
湾	S	S
是	S	S
中	S	S
国	S	S
领	S	S
土	S	S
不	S	S
可	S	S
分	S	S
割	S	S
的	S	S
一	S	S
部	S	S
分	S	S
。	S	S

完	S	S
成	S	S
祖	S	S
国	S	S
统	S	S
一	S	S
，	S	S
是	S	S
大	S	S
势	S	S
所	S	S
趋	S	S
，	S	S
民	S	S
心	S	S
所	S	S
向	S	S
。	S	S

任	S	S
何	S	S
企	S	S
图	S	S
制	S	S
造	S	S
“	S	S
两	S	S
个	S	S
中	S	S
国	S	S
”	S	S
、	S	S
“	S	S
一	S	S
中	S	S
一	S	S
台	S	S
”	S	S
、	S	S
“	S	S
台	S	S
湾	S	S
独	S	S
立	S	S
”	S	S
的	S	S
图	S	S
谋	S	S
，	S	S
都	S	S
注	S	S
定	S	S
要	S	S
失	S	S
败	S	S
。	S	S

希	S	S
望	S	S
台	S	S
湾	S	S
当	S	S
局	S	S
以	S	S
民	S	S
族	S	S
大	S	S
义	S	S
为	S	S
重	S	S
，	S	S
拿	S	S
出	S	S
诚	S	S
意	S	S
，	S	S
采	S	S
取	S	S
实	S	S
际	S	S
的	S	S
行	S	S
动	S	S
，	S	S
推	S	S
动	S	S
两	S	S
岸	S	S
经	S	S
济	S	S
文	S	S
化	S	S
交	S	S
流	S	S
和	S	S
人	S	S
员	S	S
往	S	S
来	S	S
，	S	S
促	S	S
进	S	S
两	S	S
岸	S	S
直	S	S
接	S	S
通	S	S
邮	S	S
、	S	S
通	S	S
航	S	S
、	S	S
通	S	S
商	S	S
的	S	S
早	S	S
日	S	S
实	S	S
现	S	S
，	S	S
并	S	S
尽	S	S
早	S	S
回	S	S
应	S	S
我	S	S
们	S	S
发	S	S
出	S	S
的	S	S
在	S	S
一	S	S
个	S	S
中	S	S
国	S	S
的	S	S
原	S	S
则	S	S
下	S	S
两	S	S
岸	S	S
进	S	S
行	S	S
谈	S	S
判	S	S
的	S	S
郑	S	S
重	S	S
呼	S	S
吁	S	S
。	S	S

环	S	S
顾	S	S
全	S	S
球	S	S
，	S	S
日	S	S
益	S	S
密	S	S
切	S	S
的	S	S
世	S	S
界	S	S
经	S	S
济	S	S
联	S	S
系	S	S
，	S	S
日	S	S
新	S	S
月	S	S
异	S	S
的	S	S
科	S	S
技	S	S
进	S	S
步	S	S
，	S	S
正	S	S
在	S	S
为	S	S
各	S	S
国	S	S
经	S	S
济	S	S
的	S	S
发	S	S
展	S	S
提	S	S
供	S	S
历	S	S
史	S	S
机	S	S
遇	S	S
。	S	S

但	S	S
是	S	S
，	S	S
世	S	S
界	S	S
还	S	S
不	S	S
安	S	S
宁	S	S
。	S	S

南	S	S
北	S	S
之	S	S
间	S	S
的	S	S
贫	S	S
富	S	S
差	S	S
距	S	S
继	S	S
续	S	S
扩	S	S
大	S	S
；	S	S
局	S	S
部	S	S
冲	S	S
突	S	S
时	S	S
有	S	S
发	S	S
生	S	S
；	S	S
不	S	S
公	S	S
正	S	S
不	S	S
合	S	S
理	S	S
的	S	S
旧	S	S
的	S	S
国	S	S
际	S	S
政	S	S
治	S	S
经	S	S
济	S	S
秩	S	S
序	S	S
还	S	S
没	S	S
有	S	S
根	S	S
本	S	S
改	S	S
变	S	S
；	S	S
发	S	S
展	S	S
中	S	S
国	S	S
家	S	S
在	S	S
激	S	S
烈	S	S
的	S	S
国	S	S
际	S	S
经	S	S
济	S	S
竞	S	S
争	S	S
中	S	S
仍	S	S
处	S	S
于	S	S
弱	S	S
势	S	S
地	S	S
位	S	S
；	S	S
人	S	S
类	S	S
的	S	S
生	S	S
存	S	S
与	S	S
发	S	S
展	S	S
还	S	S
面	S	S
临	S	S
种	S	S
种	S	S
威	S	S
胁	S	S
和	S	S
挑	S	S
战	S	S
。	S	S

和	S	S
平	S	S
与	S	S
发	S	S
展	S	S
的	S	S
前	S	S
景	S	S
是	S	S
光	S	S
明	S	S
的	S	S
，	S	S
2	B	B
1	I	I
世	I	I
纪	E	E
将	S	S
是	S	S
充	S	S
满	S	S
希	S	S
望	S	S
的	S	S
世	S	S
纪	S	S
。	S	S

但	S	S
前	S	S
进	S	S
的	S	S
道	S	S
路	S	S
不	S	S
会	S	S
也	S	S
不	S	S
可	S	S
能	S	S
一	S	S
帆	S	S
风	S	S
顺	S	S
，	S	S
关	S	S
键	S	S
是	S	S
世	S	S
界	S	S
各	S	S
国	S	S
人	S	S
民	S	S
要	S	S
进	S	S
一	S	S
步	S	S
团	S	S
结	S	S
起	S	S
来	S	S
，	S	S
共	S	S
同	S	S
推	S	S
动	S	S
早	S	S
日	S	S
建	S	S
立	S	S
公	S	S
正	S	S
合	S	S
理	S	S
的	S	S
国	S	S
际	S	S
政	S	S
治	S	S
经	S	S
济	S	S
新	S	S
秩	S	S
序	S	S
。	S	S

中	S	S
国	S	S
政	S	S
府	S	S
将	S	S
继	S	S
续	S	S
坚	S	S
持	S	S
奉	S	S
行	S	S
独	S	S
立	S	S
自	S	S
主	S	S
的	S	S
和	S	S
平	S	S
外	S	S
交	S	S
政	S	S
策	S	S
，	S	S
在	S	S
和	S	S
平	S	S
共	S	S
处	S	S
五	S	S
项	S	S
原	S	S
则	S	S
的	S	S
基	S	S
础	S	S
上	S	S
努	S	S
力	S	S
发	S	S
展	S	S
同	S	S
世	S	S
界	S	S
各	S	S
国	S	S
的	S	S
友	S	S
好	S	S
关	S	S
系	S	S
。	S	S

中	S	S
国	S	S
愿	S	S
意	S	S
加	S	S
强	S	S
同	S	S
联	S	S
合	S	S
国	S	S
和	S	S
其	S	S
他	S	S
国	S	S
际	S	S
组	S	S
织	S	S
的	S	S
协	S	S
调	S	S
，	S	S
促	S	S
进	S	S
在	S	S
扩	S	S
大	S	S
经	S	S
贸	S	S
科	S	S
技	S	S
交	S	S
流	S	S
、	S	S
保	S	S
护	S	S
环	S	S
境	S	S
、	S	S
消	S	S
